"Gender","Ever_Married","Age","Graduated","Profession","Work_Experience","Spending_Score","Family_Size","Car","Licence_Plate","Credit_Owner","Child","Var_1","Segmentation"
"Female","No",26,"No","Doctor",1,"Low",4,2,"1-QZF-643","0",3,"Cat_2","D"
"Male","Yes",42,"No","Engineer",1,"Average",3,5,"1-MVI-805","0",2,"Cat_4","D"
"Male","Yes",73,"No","Executive",0,"High",2,10,"1-KXT-252","0",0,"Cat_6","C"
"Male","Yes",31,"Yes","Artist",0,"Average",3,5,"1-BOJ-879","1",0,"Cat_1","D"
"Female","No",42,"Yes","Doctor",0,"Low",3,5,"1-WYU-126","0",3,"Cat_6","B"
"Male","Yes",52,"No","Artist",0,"Low",3,6,"1-AJR-874","0",2,"Cat_4","A"
"Male","Yes",40,"No","Executive",7,"Low",4,5,"1-PCZ-755","0",0,"Cat_6","A"
"Male","Yes",51,"Yes","Artist",0,"Average",4,7,"1-GZR-744","0",3,"Cat_6","B"
"Male","No",31,"Yes","Healthcare",0,"Low",4,3,"1-GFD-772","0",3,"Cat_6","D"
"Female","No",26,"Yes","Healthcare",NA,"Low",1,3,"1-SHV-993","0",1,"Cat_6","D"
"Male","No",19,"No","Healthcare",8,"Low",6,1,"1-DKI-931","1",5,"Cat_6","D"
"Female","Yes",73,"Yes","Artist",NA,"Average",3,10,"1-OPT-116","0",1,"Cat_3","C"
"Male","No",27,"Yes","Healthcare",0,"Low",2,2,"1-FZC-471","0",0,"Cat_6","A"
"Female","Yes",39,"Yes","Engineer",0,"Average",2,4,"1-UZX-593","1",0,"Cat_6","A"
"Male","Yes",82,"Yes","Executive",0,"High",2,13,"1-VUP-915","0",0,"Cat_6","C"
"Male",NA,37,"Yes","Doctor",8,"Low",6,3,"1-YJE-509","0",NA,"Cat_6","C"
"Male","Yes",53,"Yes","Artist",3,"Average",4,6,"1-OUU-010","0",2,"Cat_6","C"
"Female","Yes",66,"Yes","Engineer",8,"Average",2,9,"1-WUF-774","0",1,"Cat_6","C"
"Male","Yes",36,"No","Entertainment",NA,"Average",3,4,"1-SIF-656","1",1,"Cat_6","C"
"Female","Yes",46,"Yes","Artist",4,"High",5,6,"1-SBV-198","1",4,"Cat_6","C"
"Male","Yes",48,"No","Entertainment",5,"Average",2,6,"1-IQX-193","0",1,"Cat_2","C"
"Female","No",43,"Yes","Artist",6,"Low",1,4,"1-QHC-357","0",0,"Cat_6","C"
"Female","No",32,"Yes","Engineer",NA,"Low",1,2,"1-HYP-612","0",0,"Cat_3","D"
"Female","No",37,"Yes","Artist",9,"Low",1,3,"1-FZI-593","0",0,"Cat_6","A"
"Female","No",19,"No","Healthcare",0,"Low",3,1,"1-WEB-672","1",1,"Cat_6","D"
"Male","No",29,"Yes","Artist",4,"Low",1,3,"1-SXL-114","0",0,"Cat_3","D"
"Male","Yes",38,"No","Executive",3,"High",5,3,"1-PMZ-049","1",2,"Cat_6","A"
"Female","No",20,"No","Healthcare",1,"Low",5,1,"1-CXH-069","0",3,"Cat_6","D"
"Female","Yes",46,NA,"Marketing",NA,"Low",1,9,"1-SZH-170","0",0,"Cat_4","D"
"Female","No",20,"No","Healthcare",0,"Low",3,1,"1-PZZ-097","0",3,"Cat_6","D"
"Female","Yes",52,"Yes","Artist",0,"Average",3,7,"1-PAE-288","0",1,"Cat_7","C"
"Male","Yes",42,"Yes","Artist",2,"Average",2,4,"1-COP-591","0",0,"Cat_6","C"
"Male","Yes",46,"No","Artist",0,"Low",3,6,"1-ECB-982","0",0,"Cat_4","A"
"Male","No",56,"No","Marketing",1,"Low",2,7,"1-MMD-967","0",1,"Cat_6","D"
"Female","No",20,"No","Doctor",9,"Low",4,1,"1-JZK-493","0",3,"Cat_6","A"
"Male","Yes",42,"No","Entertainment",0,"Average",4,6,"1-PBT-496","0",1,"Cat_6","C"
"Female","No",21,"No","Healthcare",0,"Low",2,1,"1-PUH-011","0",0,"Cat_4","D"
"Female","No",61,"Yes","Artist",11,"Low",1,8,"1-KLS-508","0",0,"Cat_6","C"
"Female","Yes",49,"Yes","Artist",3,"Low",2,5,"1-DEM-037","0",0,"Cat_6","B"
"Male","No",28,"No","Entertainment",0,"Low",3,4,"1-QCZ-885","0",1,"Cat_3","D"
"Female","No",26,"Yes","Healthcare",1,"Low",7,1,"1-CSL-794","0",5,"Cat_2","B"
"Male","Yes",35,"Yes","Artist",1,"Average",4,4,"1-XKO-211","1",1,"Cat_3","A"
"Female","No",28,"No","Engineer",0,"Low",4,2,"1-RFZ-571","0",3,"Cat_4","B"
"Female","No",22,"No","Healthcare",2,"Low",3,1,"1-MCR-816","0",2,"Cat_4","D"
"Female","Yes",58,"Yes","Artist",NA,"Average",2,8,"1-JUH-931","0",1,"Cat_6","C"
"Male","Yes",66,"Yes","Artist",1,"High",2,8,"1-ACA-628","0",0,"Cat_6","C"
"Female","Yes",63,"Yes","Artist",0,"High",2,8,"1-VMS-952","0",0,"Cat_6","C"
"Female","Yes",63,"Yes","Artist",1,"Average",5,9,"1-ENX-415","0",1,"Cat_3","C"
"Female","No",32,"No","Homemaker",14,"Low",1,3,"1-BOX-800","0",1,"Cat_6","C"
"Male","Yes",38,"No","Marketing",0,"High",4,4,"1-QCW-119","1",3,"Cat_7","B"
"Male","Yes",26,"Yes","Entertainment",1,"Average",2,2,"1-XUU-094","1",0,"Cat_6","B"
"Male","No",33,"No","Healthcare",0,"Low",6,3,"1-BFV-569","0",5,"Cat_6","A"
"Male","Yes",50,"No","Executive",0,"Average",5,5,"1-OBW-589","0",1,"Cat_6","B"
"Female","Yes",39,"Yes","Artist",7,"Average",3,5,"1-QTA-768","1",1,"Cat_6","B"
"Male","Yes",67,"No","Lawyer",1,"Average",2,9,"1-SYU-756","0",0,"Cat_6","A"
"Female","Yes",37,"No","Engineer",3,"High",2,4,"1-XLW-832","1",0,"Cat_6","D"
"Female","Yes",42,"No","Executive",0,"Average",5,5,"1-JQE-171","0",3,"Cat_4","A"
"Female","Yes",81,"Yes","Lawyer",1,"High",3,10,"1-CDE-869","0",0,"Cat_6","B"
"Male","Yes",66,"Yes","Artist",1,"Low",3,9,"1-DVC-806","0",0,"Cat_6","A"
"Female","No",25,"No","Doctor",NA,"Low",4,1,"1-CAI-842","0",4,"Cat_6","D"
"Female","No",27,"Yes","Healthcare",1,"Low",4,3,"1-MLO-804","0",4,"Cat_6","D"
"Male","Yes",29,"No","Executive",0,"Average",2,3,"1-KSE-946","1",0,NA,"D"
"Female","No",26,"No","Healthcare",6,"Low",3,2,"1-CRD-855","0",3,"Cat_5","D"
"Male","Yes",66,"No","Executive",1,"High",2,9,"1-PIN-367","0",0,"Cat_6","D"
"Female","No",25,"Yes","Healthcare",1,"Low",3,1,"1-ENI-668","0",1,"Cat_6","B"
"Female","Yes",72,"Yes","Lawyer",1,"High",2,9,"1-FLU-141","0",1,"Cat_6","B"
"Male","No",40,"No","Entertainment",5,"Low",1,6,"1-NZI-247","0",1,"Cat_3","A"
"Female","Yes",86,"No","Lawyer",0,"High",2,12,"1-LZI-284","0",0,"Cat_6","C"
"Female","Yes",46,"Yes","Entertainment",4,"Low",3,6,"1-EZD-472","0",1,"Cat_6","C"
"Female","Yes",51,"Yes","Artist",1,"Average",6,6,"1-MKC-702","0",5,"Cat_6","C"
"Female","Yes",45,"Yes","Engineer",1,"Average",2,5,"1-XOU-431","0",1,"Cat_6","D"
"Male","Yes",36,"No","Engineer",0,"Low",1,4,"1-EXN-913","0",0,"Cat_6","D"
"Male","Yes",71,"No","Lawyer",0,"Low",1,10,"1-GWX-975","0",0,"Cat_6","B"
"Male","No",18,"No","Doctor",1,"Low",2,1,"1-WDY-059","1",0,"Cat_6","D"
"Female","No",20,"No","Healthcare",8,"Low",4,1,"1-DCT-678","0",3,"Cat_2","D"
"Male","Yes",51,"Yes","Entertainment",1,"Average",4,6,"1-WGQ-096","0",3,"Cat_6","C"
"Male","No",27,"Yes","Artist",0,"Low",8,2,"1-YZZ-613","0",6,"Cat_4","D"
"Female",NA,49,"Yes","Entertainment",0,"High",1,7,"1-GXN-600","1",NA,"Cat_6","A"
"Female","Yes",40,"Yes","Engineer",0,"Low",2,4,"1-UWK-933","0",1,"Cat_2","B"
"Female","No",31,"No","Healthcare",0,"Low",7,2,"1-LID-185","0",7,"Cat_6","B"
"Male","No",32,"Yes","Doctor",0,"Low",4,3,"1-KKX-107","0",4,"Cat_2","D"
"Male","Yes",18,"No","Executive",NA,"Average",NA,1,"1-CCL-335","1",NA,"Cat_3","D"
"Male","Yes",56,"No","Artist",1,"Average",3,7,"1-IVJ-888","0",0,"Cat_6","C"
"Male","Yes",36,"Yes","Homemaker",5,"Low",1,4,"1-YPL-857","0",0,"Cat_6","D"
"Male","Yes",56,"Yes","Artist",1,"Average",1,6,"1-EWG-449","0",0,"Cat_6","C"
"Male","No",23,"No","Healthcare",6,"Low",5,2,"1-GNT-275","0",4,"Cat_4","D"
"Female","No",30,"No","Engineer",0,"Low",3,2,"1-XUY-579","0",2,"Cat_6","B"
"Male","Yes",50,NA,"Artist",1,"Average",4,6,"1-EVJ-137","0",3,"Cat_6","A"
"Male","Yes",40,"Yes","Doctor",1,"Low",5,5,"1-YCH-107","0",2,"Cat_6","A"
"Female","Yes",46,"Yes","Artist",0,"Average",3,6,"1-YLM-911","0",0,"Cat_6","B"
"Female","Yes",32,"No","Entertainment",NA,"Average",2,2,"1-CJA-130","1",0,"Cat_4","B"
"Male","Yes",72,"Yes","Lawyer",0,"High",2,9,"1-CRM-367","0",1,"Cat_6","C"
"Female","No",40,"No","Artist",0,"Low",1,4,"1-EBO-485","0",0,"Cat_5","A"
"Male","Yes",55,"Yes","Artist",2,"Low",1,7,"1-WBO-194","0",0,"Cat_6","B"
"Male","No",23,"No","Entertainment",1,"Low",3,2,"1-JAT-562","0",1,"Cat_4","D"
"Male","No",25,"Yes","Marketing",NA,"Low",5,1,"1-XMP-402","0",5,"Cat_3","C"
"Female","No",32,"No","Doctor",1,"Low",5,2,"1-DSR-600","0",3,"Cat_4","D"
"Female","Yes",41,"Yes","Artist",8,"Average",2,5,"1-IZQ-054","0",0,"Cat_6","C"
"Male","No",35,"Yes","Artist",0,"Low",1,3,"1-HFD-485","0",1,"Cat_6","A"
"Male","Yes",37,"Yes","Artist",0,"Low",2,4,"1-LSH-747","0",1,"Cat_6","C"
"Male","No",19,"No","Healthcare",0,"Low",4,1,"1-PTH-549","1",3,"Cat_6","B"
"Female","Yes",68,"No","Marketing",0,"Low",2,9,"1-IZZ-810","0",0,"Cat_6","D"
"Female","No",31,"Yes","Doctor",1,"Low",2,3,"1-KJQ-801","0",0,"Cat_4","D"
"Male","No",59,"No","Entertainment",NA,"Low",1,7,"1-GCA-362","0",0,"Cat_3","A"
"Female","Yes",33,"No","Artist",6,"Average",2,2,"1-IEA-474","1",0,"Cat_6","C"
"Male","Yes",84,"No","Lawyer",1,"High",2,11,"1-HZE-946","0",0,"Cat_6","B"
"Female","Yes",32,"Yes","Artist",NA,"High",3,3,"1-KTO-628","1",1,"Cat_3","A"
"Male","Yes",65,"No","Entertainment",0,"Average",2,9,"1-HAE-575","0",0,"Cat_6","C"
"Male","Yes",77,"Yes","Lawyer",0,"Low",1,11,"1-SKO-156","0",0,"Cat_6","A"
"Female","No",31,"Yes","Healthcare",8,"Low",5,3,"1-MXR-997","0",5,"Cat_6","D"
"Female","Yes",35,"Yes","Artist",1,"Low",2,4,"1-BPQ-879","0",0,"Cat_4","A"
"Female","No",33,"No","Entertainment",1,"Low",1,5,"1-DWI-541","0",1,"Cat_3","A"
"Female","Yes",39,NA,"Doctor",2,"Low",1,5,"1-HPM-870","0",0,"Cat_3","A"
"Female",NA,31,"No","Doctor",0,"Low",4,4,"1-OOG-941","0",NA,"Cat_6","D"
"Male","Yes",42,"No","Entertainment",6,"Average",2,5,"1-LML-325","0",0,"Cat_2","A"
"Male","Yes",84,"No","Lawyer",0,"High",2,12,"1-DNR-669","0",0,"Cat_6","A"
"Female","Yes",45,"No","Engineer",0,"Average",7,5,"1-NJM-295","0",4,"Cat_7","A"
"Male","Yes",86,NA,"Lawyer",1,"High",2,11,"1-BQO-731","0",0,"Cat_6","B"
"Female","No",32,"Yes","Engineer",NA,"Low",9,2,"1-LBT-357","0",9,"Cat_4","D"
"Female","Yes",76,"Yes","Lawyer",1,"High",2,10,"1-INJ-177","0",1,"Cat_6","B"
"Male","No",18,"No","Doctor",0,"Low",5,1,"1-BKO-343","1",4,"Cat_2","C"
"Male","Yes",26,"No","Doctor",8,"Average",2,2,"1-HID-199","1",0,"Cat_6","D"
"Male","No",23,"No","Healthcare",1,"Low",4,1,"1-OIH-829","0",4,"Cat_6","D"
"Male","Yes",53,"Yes","Artist",9,"Low",1,8,"1-NVI-143","0",0,"Cat_6","B"
"Female","Yes",37,"Yes","Doctor",8,"Average",4,3,"1-BOC-336","1",3,"Cat_2","A"
"Male","Yes",50,"Yes","Executive",0,"High",3,5,"1-PLY-691","1",1,"Cat_6","B"
"Male","Yes",53,"Yes","Executive",1,"High",3,6,"1-SME-108","1",0,"Cat_6","B"
"Male","Yes",65,"No","Entertainment",7,"Average",4,10,"1-IGM-907","0",1,"Cat_4","D"
"Female","Yes",38,"No","Engineer",1,"Average",6,4,"1-BGW-464","1",5,"Cat_4","B"
"Male","No",31,"Yes","Healthcare",8,"Low",NA,3,"1-MAI-487","0",NA,"Cat_7","D"
"Male","Yes",76,"Yes","Lawyer",1,"Low",2,10,"1-GAI-287","0",0,"Cat_6","D"
"Male","No",25,"Yes","Healthcare",NA,"Low",NA,1,"1-YZA-499","0",NA,"Cat_6","D"
"Female","No",36,"Yes","Artist",0,"Low",1,4,"1-SMU-668","0",0,"Cat_6","A"
"Female","Yes",48,"Yes","Artist",2,"Low",2,6,"1-PSR-819","0",0,"Cat_6","C"
"Male","Yes",75,"Yes","Lawyer",0,"Low",1,10,"1-AQN-179","0",0,"Cat_6","A"
"Male","Yes",67,"Yes","Artist",1,"Average",2,8,"1-KRO-866","0",0,"Cat_6","C"
"Female","Yes",42,"Yes","Entertainment",6,"Low",2,5,"1-PUW-572","0",1,"Cat_6","B"
"Female","Yes",49,"Yes","Engineer",4,"Average",NA,5,"1-NUW-546","0",NA,"Cat_3","C"
"Male","Yes",40,"Yes","Entertainment",1,"Average",2,5,"1-EQJ-320","0",0,NA,"A"
"Female","No",42,"Yes","Artist",2,"Low",1,4,"1-OBF-785","0",0,"Cat_6","A"
"Male","No",30,"No","Healthcare",0,"Low",4,2,"1-OJH-746","0",1,"Cat_3","D"
"Male","Yes",55,"Yes","Artist",9,"Average",2,6,"1-HWI-673","0",1,"Cat_1","C"
"Female","No",19,"Yes","Artist",0,"Low",2,1,"1-AUS-654","1",1,"Cat_6","A"
"Female","No",31,"Yes","Artist",14,"Low",2,2,"1-VNV-947","0",2,"Cat_6","D"
"Male","No",18,"No","Healthcare",2,"Low",4,1,"1-IOY-429","1",1,"Cat_2","D"
"Male","No",21,"No","Healthcare",1,"Low",6,1,"1-KEY-618","0",3,"Cat_4","D"
"Female","No",38,"Yes","Artist",7,"Low",1,3,"1-PRB-144","0",0,"Cat_6","A"
"Female","No",28,"Yes","Engineer",9,"Low",3,2,"1-LNZ-925","0",2,"Cat_6","D"
"Male","Yes",57,"Yes","Executive",NA,"Low",4,6,"1-MMF-986","0",3,"Cat_2","A"
"Male","Yes",51,"Yes","Doctor",NA,"Low",3,6,"1-PVV-342","0",0,"Cat_6","A"
"Female","No",28,"No","Artist",1,"Low",4,2,"1-WOQ-819","0",2,"Cat_4","B"
"Female","No",55,"Yes","Doctor",3,"Low",NA,7,"1-CHI-096","0",NA,"Cat_3","C"
"Male","Yes",62,"Yes","Artist",0,"Average",3,7,"1-ANR-196","0",0,"Cat_6","C"
"Female","No",49,"No","Artist",9,"Low",1,6,"1-VQY-091","0",1,"Cat_1","B"
"Female","No",41,"No","Engineer",3,"Low",3,7,"1-VFL-637","0",1,"Cat_3","B"
"Male","No",29,"No","Homemaker",11,"Low",3,2,"1-CNK-090","0",1,"Cat_3","D"
"Female","Yes",48,"Yes","Artist",8,"High",4,6,"1-DKY-564","1",1,"Cat_6","C"
"Male","No",48,"Yes","Artist",1,"Low",2,6,"1-GVL-280","0",0,"Cat_6","C"
"Male","Yes",35,"Yes","Executive",8,"High",4,4,"1-UED-785","1",2,"Cat_6","C"
"Male","Yes",68,"No","Lawyer",NA,"High",NA,9,"1-CUS-317","0",NA,"Cat_6","D"
"Male","Yes",38,"Yes","Entertainment",9,"Average",2,5,"1-USW-721","1",0,"Cat_3","C"
"Male","Yes",22,"No","Entertainment",1,"Average",3,1,"1-IKK-054","1",2,"Cat_4","D"
"Female","No",30,"No","Marketing",0,"Low",4,3,"1-MXR-236","0",3,"Cat_6","D"
"Male","Yes",45,"Yes","Artist",0,"Average",3,6,"1-CJW-191","0",0,"Cat_6","C"
"Female","No",22,"No","Healthcare",1,"Low",3,1,"1-NIR-627","0",3,"Cat_6","D"
"Male","Yes",47,"No","Executive",0,"High",2,6,"1-VOP-410","1",0,"Cat_7","B"
"Male","Yes",35,"Yes","Artist",8,"Average",2,4,"1-LMG-830","1",1,"Cat_6","C"
"Male","Yes",63,"Yes","Artist",5,"Average",4,8,"1-DWR-502","0",1,"Cat_6","A"
"Male","Yes",52,"Yes","Entertainment",0,"Low",4,6,"1-QKS-813","0",2,"Cat_4","B"
"Male",NA,37,"Yes","Artist",1,"Average",3,4,"1-VZH-029","1",NA,"Cat_3","A"
"Male","Yes",49,"Yes","Artist",1,"Low",2,7,"1-OWY-295","0",0,"Cat_6","C"
"Female","No",32,"Yes","Engineer",0,"Low",1,2,"1-BDP-159","0",0,"Cat_6","A"
"Female","No",25,"Yes","Healthcare",3,"Low",5,2,"1-FDW-684","0",2,"Cat_4","D"
"Female","No",26,"Yes","Artist",8,"Low",1,2,"1-RSO-403","0",0,"Cat_6","B"
"Female","No",25,"No","Healthcare",1,"Low",6,1,"1-NDC-556","0",5,"Cat_5","D"
"Male","Yes",37,"Yes","Executive",0,"High",3,4,"1-QLZ-780","1",2,"Cat_6","B"
"Male","Yes",37,"No","Entertainment",2,"Low",3,4,"1-DZE-004","0",0,"Cat_6","A"
"Male","Yes",75,"Yes","Lawyer",1,"Low",1,11,"1-SPK-364","0",0,"Cat_6","A"
"Male","Yes",50,"Yes","Entertainment",1,"Average",4,6,"1-KKI-894","0",2,"Cat_3","B"
"Female","No",23,"No","Healthcare",NA,"Low",2,1,"1-HAW-722","0",1,"Cat_7","D"
"Male","Yes",46,"Yes","Artist",8,"Average",2,7,"1-GQA-866","0",0,"Cat_6","C"
"Male","Yes",38,"No","Artist",5,"Average",3,4,"1-RPV-657","1",0,"Cat_3","B"
"Female","Yes",81,"No",NA,NA,"High",2,10,"1-DYB-283","0",0,"Cat_6","B"
"Male","No",23,"No","Healthcare",0,"Low",3,2,"1-GPT-920","0",2,"Cat_6","D"
"Female","No",37,"Yes","Marketing",1,"Low",3,6,"1-BXG-147","0",3,"Cat_6","D"
"Female","Yes",33,"Yes","Homemaker",1,"Low",3,2,"1-RYU-520","0",1,"Cat_5","D"
"Female","No",42,"Yes","Artist",0,"Low",2,5,"1-IJI-675","0",2,"Cat_1","B"
"Male","Yes",55,"Yes","Artist",9,"Average",2,7,"1-NRM-597","0",0,"Cat_1","C"
"Female","Yes",42,"Yes","Artist",5,"Low",1,5,"1-MQC-891","0",0,"Cat_6","A"
"Male","No",42,"Yes","Artist",3,"Low",1,5,"1-OTE-400","0",0,"Cat_6","A"
"Female","No",31,"No","Doctor",1,"Low",2,2,"1-HQQ-074","0",0,"Cat_6","A"
"Male","Yes",51,"Yes","Artist",NA,"Average",4,7,"1-WGL-018","0",2,"Cat_6","C"
"Female","Yes",47,"Yes","Artist",0,"Low",3,6,"1-QDP-511","0",0,"Cat_4","D"
"Female","Yes",52,"Yes","Engineer",0,"High",5,6,"1-XNI-090","1",1,"Cat_6","B"
"Male","Yes",59,"Yes","Executive",0,"High",5,7,"1-GVP-263","1",1,"Cat_6","C"
"Female","Yes",68,"No","Lawyer",1,"Low",2,9,"1-SJT-536","0",0,"Cat_4","B"
"Male","Yes",38,"Yes","Executive",0,"Average",3,4,"1-KQL-296","1",0,"Cat_6","B"
"Female","No",18,"No","Healthcare",6,"Low",5,1,"1-GDS-761","1",5,NA,"D"
"Female","Yes",43,"Yes","Entertainment",5,"Average",3,5,"1-LMZ-550","0",1,"Cat_6","C"
"Male","No",42,"No","Executive",9,"Low",3,5,"1-HAJ-765","0",3,"Cat_4","D"
"Male","No",26,"Yes","Healthcare",1,"Low",NA,2,"1-JOS-729","0",NA,"Cat_5","D"
"Female","Yes",36,"No","Engineer",1,"Low",3,4,"1-HKY-518","0",2,"Cat_4","A"
"Male","Yes",28,"No","Executive",NA,"Low",7,2,"1-KWD-792","0",6,"Cat_4","A"
"Female","No",23,"No","Healthcare",9,"Low",4,1,"1-LDN-461","0",3,"Cat_6","D"
"Female","Yes",43,"Yes","Artist",0,"Average",4,6,"1-LRB-073","0",2,"Cat_6","C"
"Female","No",29,"Yes","Homemaker",13,"Low",1,3,"1-VWF-656","0",0,"Cat_6","A"
"Female","Yes",65,"No","Lawyer",1,"Low",1,11,"1-ADV-590","0",0,"Cat_4","B"
"Male","No",27,"No","Doctor",1,"Low",3,2,"1-YSS-142","0",2,"Cat_6","D"
"Male","Yes",45,"Yes","Artist",4,"Average",2,4,"1-SDY-134","0",0,"Cat_6","C"
"Male","Yes",39,"Yes","Executive",0,"High",3,5,"1-MGN-972","1",0,"Cat_2","B"
"Female","Yes",66,"Yes","Entertainment",0,"High",2,11,"1-SMG-933","0",0,"Cat_6","A"
"Male","Yes",48,"Yes","Artist",4,"Average",2,7,"1-JZQ-247","0",1,"Cat_6","C"
"Female","No",40,"Yes","Homemaker",9,"Low",2,4,"1-WUT-973","0",0,"Cat_6","A"
"Male","No",31,"Yes","Marketing",0,"Low",2,2,"1-DMG-845","0",2,"Cat_3","D"
"Male","Yes",51,"No","Executive",NA,"High",4,6,"1-SMW-801","1",3,"Cat_6","C"
"Male","No",26,"Yes","Entertainment",9,"Low",1,2,"1-HQB-990","0",0,"Cat_2","A"
"Male","No",19,"No","Healthcare",5,"Low",5,1,"1-IDE-562","1",3,"Cat_2","A"
"Female","No",39,"Yes","Artist",9,"Low",1,5,"1-YGX-865","0",1,"Cat_6","A"
"Male","Yes",49,"Yes","Entertainment",1,"Low",2,5,"1-KZJ-215","0",0,"Cat_6","A"
"Male","No",41,"Yes","Artist",6,"Low",1,4,"1-CZT-890","0",0,"Cat_3","B"
"Female","Yes",59,"No","Marketing",1,"Average",4,7,"1-MPI-464","0",1,"Cat_1","D"
"Male","Yes",53,"Yes","Executive",0,"Low",2,7,"1-NDS-108","0",1,"Cat_6","C"
"Male","Yes",33,"No","Artist",1,"Average",2,2,"1-XXM-948","1",1,"Cat_4","B"
"Female","Yes",68,"No","Artist",6,"Average",3,8,"1-PSA-104","0",1,"Cat_6","C"
"Female","No",25,"No","Healthcare",NA,"Low",1,1,"1-OLV-468","0",0,"Cat_6","A"
"Male","Yes",61,"No","Healthcare",0,"High",4,8,"1-RZS-872","0",3,"Cat_7","D"
"Male","Yes",65,"Yes","Lawyer",11,"High",2,10,"1-WWX-911","0",0,"Cat_6","C"
"Female",NA,25,"Yes","Doctor",1,"Low",3,1,"1-HQD-569","0",NA,"Cat_6","A"
"Male","No",25,"Yes","Healthcare",NA,"Low",3,1,"1-BGF-307","0",0,"Cat_6","D"
"Male","Yes",35,"Yes","Artist",1,"Average",2,4,"1-FPY-995","1",1,"Cat_6","B"
"Male","No",27,"No",NA,2,"Low",7,3,"1-WGR-363","0",7,"Cat_4","D"
"Male","Yes",53,"Yes","Executive",1,"Low",4,6,"1-QGO-585","0",1,"Cat_6","B"
"Male","Yes",68,"Yes","Artist",1,"Low",1,10,"1-JES-922","0",0,"Cat_6","C"
"Male","Yes",38,"No","Executive",0,"Average",3,4,"1-KWU-196","1",0,"Cat_6","A"
"Male","Yes",45,"Yes","Executive",7,"High",5,4,"1-QUY-608","1",1,"Cat_6","C"
"Male","No",26,"No","Healthcare",0,"Low",3,1,"1-GVS-674","0",0,"Cat_6","D"
"Male","Yes",79,"Yes","Lawyer",2,"Low",1,11,"1-GFL-889","0",0,"Cat_6","D"
"Male","Yes",73,"Yes","Lawyer",2,"Low",1,10,"1-DGN-019","0",0,"Cat_6","D"
"Male","Yes",35,"Yes","Entertainment",0,"Average",3,3,"1-XDG-323","1",1,"Cat_6","C"
"Male","Yes",38,"Yes","Artist",0,"Low",4,3,"1-LVL-279","0",1,"Cat_3","A"
"Male","Yes",36,"No","Executive",8,"Average",4,5,"1-XTI-363","1",0,"Cat_1","B"
"Male","Yes",36,"Yes","Entertainment",1,"Low",2,4,"1-OXQ-159","0",1,"Cat_4","B"
"Male","Yes",84,"No","Lawyer",0,"Low",1,13,"1-CUV-749","0",0,"Cat_6","A"
"Female","Yes",47,"No",NA,1,"Low",1,5,"1-NTK-680","0",0,"Cat_4","A"
"Male","Yes",28,"Yes","Artist",1,"Low",2,2,"1-IDG-596","0",0,"Cat_6","B"
"Male","No",52,"No","Entertainment",0,"Low",3,7,"1-QJO-599","0",2,"Cat_3","A"
"Female","No",38,"Yes","Artist",0,"Low",1,4,"1-IEL-865","0",1,"Cat_6","D"
"Male","No",72,"Yes","Artist",1,"Low",1,9,"1-IHY-145","0",0,"Cat_6","B"
"Female","No",29,"Yes","Healthcare",0,"Low",4,3,"1-AEG-600","0",1,"Cat_4","B"
"Male","Yes",56,"Yes","Artist",0,"Average",4,6,"1-NCH-373","0",1,"Cat_6","C"
"Female","No",47,"Yes","Entertainment",1,"Low",1,5,"1-OPO-747","0",0,"Cat_6","A"
"Male","Yes",38,"Yes","Artist",5,"Low",7,4,"1-RMN-306","0",5,"Cat_6","A"
"Female","No",29,"Yes","Healthcare",9,"Low",2,4,"1-RST-670","0",1,"Cat_6","C"
"Male","Yes",47,"Yes","Artist",NA,"Low",3,7,"1-FFH-213","0",0,"Cat_6","A"
"Male","Yes",68,"No","Artist",0,"Low",2,9,"1-UQA-078","0",0,"Cat_6","A"
"Male","Yes",56,"Yes","Artist",0,"Average",4,9,"1-NMS-178","0",2,"Cat_6","C"
"Male","No",53,"Yes","Artist",0,"Low",2,6,"1-SWH-609","0",0,"Cat_6","A"
"Male","Yes",67,"Yes","Executive",1,"High",2,8,"1-EKH-632","0",1,"Cat_6","C"
"Female","No",39,"No","Healthcare",0,"Low",1,4,"1-KDC-148","0",1,"Cat_6","B"
"Female","No",31,"Yes","Healthcare",1,"Low",4,3,"1-OOH-251","0",1,"Cat_6","A"
"Female","Yes",50,"Yes","Artist",4,"Low",2,5,"1-WYR-541","0",0,"Cat_6","B"
"Female","No",53,"Yes","Engineer",NA,"Low",1,7,"1-SDD-489","0",0,"Cat_6","B"
"Female","No",37,"Yes","Artist",1,"Low",1,4,"1-FHE-154","0",0,"Cat_3","A"
"Male","Yes",50,"No","Entertainment",1,"Average",3,6,"1-VTJ-899","0",1,"Cat_6","B"
"Male","Yes",41,"Yes","Artist",6,"Average",2,5,"1-JAS-693","0",0,"Cat_6","C"
"Female","Yes",53,"Yes","Artist",NA,"High",6,7,"1-XDP-258","1",5,"Cat_3","C"
"Female","No",43,"Yes","Artist",1,"Low",1,5,"1-UYR-117","0",1,"Cat_3","A"
"Female","No",26,"Yes","Healthcare",0,"Low",1,2,"1-LQB-877","0",0,"Cat_6","D"
"Female","Yes",38,"No","Artist",0,"Low",3,4,"1-ONW-524","0",1,"Cat_6","C"
"Female","Yes",56,"Yes","Artist",1,"Average",6,7,"1-XTA-067","0",2,"Cat_5","C"
"Female","No",43,"No","Doctor",8,"Low",1,4,"1-LGE-452","0",0,"Cat_4","D"
